	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.842 ± 0.069035	0.797 ± 0.042607	0.15146 ± 0.025820	0.771 ± 0.053941	0.594 ± 0.085214	0.5043 ± 0.076466	0.608 ± 0.078042	0.601 ± 0.081141	0.805 ± 0.047586	0.803 ± 0.043988	0.833 ± 0.078986	0.851 ± 0.035801	0.744 ± 0.079436	0.850 ± 0.037421
precision_recall_auc	0.880 ± 0.027683	0.798 ± 0.046540	0.14175 ± 0.021078	0.763 ± 0.068756	0.596 ± 0.093080	0.4563 ± 0.061511	0.634 ± 0.065844	0.615 ± 0.079240	0.792 ± 0.055338	0.842 ± 0.034160	0.876 ± 0.028660	0.883 ± 0.026968	0.706 ± 0.108139	0.891 ± 0.031782
roc_auc	0.878 ± 0.031154	0.812 ± 0.036170	0.13816 ± 0.018023	0.782 ± 0.054292	0.623 ± 0.072340	0.4465 ± 0.061614	0.665 ± 0.065603	0.643 ± 0.064308	0.805 ± 0.045089	0.860 ± 0.069661	0.873 ± 0.033074	0.891 ± 0.022143	0.728 ± 0.096047	0.895 ± 0.060795
