	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.643, 0.874]	[0.679, 0.798]	[0.13681, 0.19302]	[0.667, 0.778]	[0.359, 0.596]	[0.4132, 0.6747]	[0.356, 0.596]	[0.357, 0.596]	[0.737, 0.875]	[0.619, 0.778]	[0.611, 0.870]	[0.773, 0.896]	[0.667, 0.889]	[0.591, 0.818]
precision_recall_auc	[0.749, 0.896]	[0.725, 0.826]	[0.12231, 0.18596]	[0.703, 0.811]	[0.449, 0.652]	[0.3748, 0.7270]	[0.446, 0.647]	[0.448, 0.649]	[0.762, 0.889]	[0.684, 0.812]	[0.737, 0.894]	[0.783, 0.907]	[0.722, 0.889]	[0.727, 0.864]
roc_auc	[0.802, 0.905]	[0.747, 0.848]	[0.11762, 0.16883]	[0.722, 0.833]	[0.495, 0.697]	[0.3518, 0.6688]	[0.495, 0.697]	[0.495, 0.697]	[0.773, 0.889]	[0.667, 0.833]	[0.793, 0.902]	[0.848, 0.922]	[0.722, 0.889]	[0.636, 0.864]
