	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.737 ± 0.041548	0.689 ± 0.047802	0.21113 ± 0.023079	0.691 ± 0.046477	0.378 ± 0.095603	0.6862 ± 0.095771	0.395 ± 0.101095	0.387 ± 0.097969	0.787 ± 0.069032	0.608 ± 0.043064	0.722 ± 0.050613	0.770 ± 0.029353	0.806 ± 0.079651	0.573 ± 0.074843
precision_recall_auc	0.794 ± 0.057884	0.733 ± 0.054428	0.18593 ± 0.020832	0.731 ± 0.046216	0.465 ± 0.108855	0.6088 ± 0.076729	0.478 ± 0.096138	0.471 ± 0.102360	0.823 ± 0.049146	0.654 ± 0.060402	0.785 ± 0.065456	0.806 ± 0.035222	0.833 ± 0.058561	0.632 ± 0.105952
roc_auc	0.776 ± 0.057679	0.718 ± 0.041617	0.19438 ± 0.024390	0.712 ± 0.042182	0.436 ± 0.083234	0.6726 ± 0.113838	0.442 ± 0.084287	0.439 ± 0.083630	0.798 ± 0.056014	0.644 ± 0.037970	0.764 ± 0.065398	0.803 ± 0.034222	0.800 ± 0.070273	0.636 ± 0.060606
