	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.718 ± 0.057205	0.674 ± 0.041783	0.21781 ± 0.022734	0.682 ± 0.047014	0.348 ± 0.083567	0.7366 ± 0.126168	0.383 ± 0.097417	0.365 ± 0.087783	0.793 ± 0.080264	0.590 ± 0.038822	0.700 ± 0.062919	0.762 ± 0.039557	0.817 ± 0.101599	0.532 ± 0.088478
precision_recall_auc	0.738 ± 0.079183	0.706 ± 0.041326	0.19999 ± 0.024272	0.716 ± 0.031608	0.412 ± 0.082653	0.6435 ± 0.086167	0.452 ± 0.073358	0.431 ± 0.075640	0.839 ± 0.054898	0.613 ± 0.046951	0.721 ± 0.088010	0.782 ± 0.048065	0.867 ± 0.059720	0.545 ± 0.102763
roc_auc	0.715 ± 0.052952	0.725 ± 0.043962	0.20242 ± 0.020108	0.722 ± 0.046827	0.451 ± 0.087923	0.6895 ± 0.055739	0.468 ± 0.095749	0.459 ± 0.090503	0.825 ± 0.076548	0.644 ± 0.039440	0.698 ± 0.060045	0.776 ± 0.032291	0.828 ± 0.092407	0.623 ± 0.074381
