	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.795 ± 0.068535	0.740 ± 0.034296	0.16891 ± 0.014570	0.728 ± 0.035344	0.480 ± 0.068591	0.5279 ± 0.070721	0.484 ± 0.070061	0.482 ± 0.069128	0.804 ± 0.046203	0.680 ± 0.049677	0.782 ± 0.077602	0.838 ± 0.034992	0.789 ± 0.068293	0.691 ± 0.076661
precision_recall_auc	0.841 ± 0.056063	0.781 ± 0.030923	0.15182 ± 0.018489	0.763 ± 0.034029	0.562 ± 0.061847	0.4808 ± 0.099366	0.562 ± 0.064051	0.562 ± 0.062775	0.820 ± 0.041657	0.743 ± 0.046549	0.834 ± 0.060176	0.864 ± 0.037438	0.789 ± 0.063072	0.773 ± 0.056692
roc_auc	0.866 ± 0.036484	0.781 ± 0.030864	0.14129 ± 0.015057	0.764 ± 0.034723	0.563 ± 0.061727	0.4408 ± 0.090066	0.563 ± 0.060494	0.563 ± 0.061026	0.823 ± 0.043018	0.740 ± 0.041663	0.861 ± 0.039541	0.886 ± 0.025516	0.794 ± 0.064417	0.768 ± 0.058486
