	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.891 ± 0.054668	0.805 ± 0.023280	0.14012 ± 0.023342	0.786 ± 0.025123	0.611 ± 0.046560	0.4721 ± 0.097705	0.613 ± 0.048841	0.612 ± 0.047628	0.824 ± 0.022416	0.789 ± 0.035162	0.888 ± 0.058748	0.881 ± 0.043706	0.783 ± 0.031536	0.827 ± 0.035855
precision_recall_auc	0.886 ± 0.031219	0.819 ± 0.020028	0.13866 ± 0.018089	0.799 ± 0.019950	0.638 ± 0.040055	0.4738 ± 0.086391	0.645 ± 0.047450	0.642 ± 0.043651	0.828 ± 0.012301	0.817 ± 0.041716	0.883 ± 0.032202	0.871 ± 0.028407	0.783 ± 0.017568	0.855 ± 0.041770
roc_auc	0.884 ± 0.041646	0.827 ± 0.028649	0.14305 ± 0.014459	0.808 ± 0.032090	0.654 ± 0.057298	0.5061 ± 0.084554	0.661 ± 0.057098	0.657 ± 0.056825	0.837 ± 0.029989	0.824 ± 0.040442	0.881 ± 0.042699	0.876 ± 0.034494	0.794 ± 0.045737	0.859 ± 0.039800
