	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.916 ± 0.049858	0.849 ± 0.030837	0.11629 ± 0.012438	0.833 ± 0.033048	0.698 ± 0.061675	0.4213 ± 0.083438	0.708 ± 0.067187	0.703 ± 0.064192	0.855 ± 0.026170	0.853 ± 0.054862	0.913 ± 0.054153	0.910 ± 0.031134	0.817 ± 0.037497	0.882 ± 0.053354
precision_recall_auc	0.917 ± 0.029497	0.846 ± 0.028664	0.11483 ± 0.016501	0.830 ± 0.030249	0.693 ± 0.057328	0.4234 ± 0.088686	0.708 ± 0.073987	0.701 ± 0.064869	0.852 ± 0.029047	0.856 ± 0.073784	0.915 ± 0.030473	0.905 ± 0.029857	0.811 ± 0.046849	0.882 ± 0.068434
roc_auc	0.915 ± 0.028487	0.839 ± 0.020927	0.12527 ± 0.010548	0.821 ± 0.024322	0.678 ± 0.041855	0.4823 ± 0.119968	0.690 ± 0.045362	0.684 ± 0.042699	0.848 ± 0.033084	0.842 ± 0.046058	0.914 ± 0.029724	0.908 ± 0.027530	0.806 ± 0.053990	0.873 ± 0.046945
