	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.753 ± 0.053682	0.695 ± 0.045735	0.20768 ± 0.022653	0.652 ± 0.058868	0.390 ± 0.091470	0.9591 ± 0.275150	0.405 ± 0.090850	0.397 ± 0.090934	0.715 ± 0.042796	0.690 ± 0.057885	0.742 ± 0.060352	0.747 ± 0.040488	0.622 ± 0.081985	0.768 ± 0.065870
precision_recall_auc	0.811 ± 0.029522	0.726 ± 0.043122	0.18630 ± 0.020372	0.681 ± 0.056928	0.452 ± 0.086244	0.8268 ± 0.181044	0.473 ± 0.083680	0.462 ± 0.084782	0.733 ± 0.039772	0.740 ± 0.048613	0.807 ± 0.030426	0.770 ± 0.035293	0.633 ± 0.070273	0.818 ± 0.037113
roc_auc	0.804 ± 0.039896	0.717 ± 0.049867	0.19732 ± 0.028681	0.673 ± 0.063327	0.433 ± 0.099734	0.8088 ± 0.190570	0.451 ± 0.097897	0.442 ± 0.098591	0.730 ± 0.053561	0.722 ± 0.053942	0.799 ± 0.040694	0.775 ± 0.055744	0.633 ± 0.087646	0.800 ± 0.043913
