	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.743 ± 0.042200	0.683 ± 0.026410	0.23219 ± 0.028219	0.639 ± 0.041270	0.367 ± 0.052820	0.9176 ± 0.254832	0.383 ± 0.049274	0.375 ± 0.050640	0.708 ± 0.032896	0.674 ± 0.043611	0.735 ± 0.043371	0.732 ± 0.050735	0.617 ± 0.088618	0.750 ± 0.083677
precision_recall_auc	0.792 ± 0.022905	0.702 ± 0.034531	0.20853 ± 0.015625	0.652 ± 0.042555	0.405 ± 0.069063	0.9098 ± 0.137414	0.426 ± 0.071368	0.415 ± 0.070144	0.711 ± 0.028683	0.715 ± 0.043746	0.787 ± 0.023628	0.766 ± 0.025331	0.600 ± 0.043823	0.805 ± 0.030679
roc_auc	0.783 ± 0.059818	0.709 ± 0.052829	0.21070 ± 0.037024	0.666 ± 0.064589	0.419 ± 0.105658	0.8708 ± 0.227333	0.434 ± 0.106973	0.426 ± 0.106160	0.723 ± 0.047600	0.711 ± 0.063503	0.775 ± 0.063496	0.783 ± 0.060639	0.628 ± 0.074305	0.791 ± 0.048862
