	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.799 ± 0.044289	0.712 ± 0.053003	0.19196 ± 0.022394	0.676 ± 0.064676	0.425 ± 0.106006	0.6518 ± 0.150408	0.440 ± 0.108441	0.432 ± 0.106960	0.738 ± 0.055371	0.702 ± 0.073460	0.793 ± 0.046229	0.784 ± 0.042708	0.661 ± 0.099553	0.764 ± 0.090403
precision_recall_auc	0.829 ± 0.026497	0.724 ± 0.036796	0.18175 ± 0.020413	0.684 ± 0.048426	0.449 ± 0.073592	0.5947 ± 0.122606	0.465 ± 0.073074	0.457 ± 0.073125	0.735 ± 0.033138	0.730 ± 0.044948	0.825 ± 0.027025	0.809 ± 0.043037	0.644 ± 0.059720	0.805 ± 0.037421
roc_auc	0.821 ± 0.042087	0.729 ± 0.025648	0.18766 ± 0.029189	0.693 ± 0.034597	0.458 ± 0.051296	0.6393 ± 0.145415	0.468 ± 0.047846	0.463 ± 0.049391	0.745 ± 0.027350	0.723 ± 0.028581	0.817 ± 0.043095	0.804 ± 0.056852	0.667 ± 0.052378	0.791 ± 0.031782
