	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.887 ± 0.033553	0.826 ± 0.036136	0.13088 ± 0.013035	0.808 ± 0.039914	0.651 ± 0.072271	0.4154 ± 0.028039	0.657 ± 0.075988	0.654 ± 0.073459	0.843 ± 0.039751	0.814 ± 0.059086	0.883 ± 0.035279	0.900 ± 0.021845	0.806 ± 0.060007	0.845 ± 0.057496
precision_recall_auc	0.896 ± 0.022040	0.821 ± 0.033959	0.12812 ± 0.009611	0.801 ± 0.038885	0.642 ± 0.067918	0.4120 ± 0.021158	0.654 ± 0.070187	0.648 ± 0.068344	0.831 ± 0.039440	0.823 ± 0.052816	0.893 ± 0.023946	0.901 ± 0.015137	0.783 ± 0.061139	0.859 ± 0.050023
roc_auc	0.897 ± 0.019093	0.829 ± 0.035121	0.12931 ± 0.009193	0.808 ± 0.042265	0.657 ± 0.070243	0.4153 ± 0.022811	0.671 ± 0.068079	0.664 ± 0.068443	0.837 ± 0.045977	0.834 ± 0.050678	0.894 ± 0.020583	0.904 ± 0.015215	0.789 ± 0.073142	0.868 ± 0.050023
