	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.874 ± 0.032724	0.791 ± 0.043531	0.14999 ± 0.015138	0.751 ± 0.057353	0.583 ± 0.087062	0.4906 ± 0.036150	0.649 ± 0.090853	0.615 ± 0.088240	0.768 ± 0.036501	0.881 ± 0.061152	0.872 ± 0.033631	0.848 ± 0.030913	0.656 ± 0.063072	0.927 ± 0.038331
precision_recall_auc	0.882 ± 0.024316	0.801 ± 0.041125	0.14709 ± 0.010899	0.767 ± 0.050516	0.602 ± 0.082249	0.4825 ± 0.029306	0.654 ± 0.096030	0.627 ± 0.088500	0.780 ± 0.030397	0.875 ± 0.069815	0.880 ± 0.025416	0.856 ± 0.021952	0.683 ± 0.045737	0.918 ± 0.046945
roc_auc	0.886 ± 0.024116	0.806 ± 0.044707	0.14621 ± 0.011662	0.772 ± 0.055683	0.612 ± 0.089414	0.4740 ± 0.030224	0.664 ± 0.097145	0.637 ± 0.092915	0.784 ± 0.035017	0.880 ± 0.065223	0.884 ± 0.025068	0.862 ± 0.021503	0.689 ± 0.053672	0.923 ± 0.043122
