	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.885 ± 0.039083	0.835 ± 0.029358	0.12812 ± 0.019401	0.819 ± 0.032822	0.670 ± 0.058715	0.4399 ± 0.054603	0.670 ± 0.057613	0.670 ± 0.058046	0.861 ± 0.035032	0.809 ± 0.043661	0.881 ± 0.041121	0.885 ± 0.024315	0.833 ± 0.052378	0.836 ± 0.048862
precision_recall_auc	0.881 ± 0.012403	0.762 ± 0.074320	0.14177 ± 0.014170	0.723 ± 0.097159	0.524 ± 0.148641	0.4766 ± 0.049671	0.545 ± 0.136174	0.534 ± 0.142351	0.770 ± 0.076552	0.775 ± 0.066576	0.877 ± 0.012991	0.877 ± 0.010381	0.683 ± 0.128434	0.841 ± 0.044174
roc_auc	0.891 ± 0.021925	0.804 ± 0.062842	0.13114 ± 0.012049	0.773 ± 0.084648	0.607 ± 0.125684	0.4437 ± 0.048516	0.632 ± 0.108846	0.619 ± 0.116211	0.809 ± 0.069953	0.823 ± 0.064161	0.888 ± 0.022653	0.886 ± 0.022264	0.739 ± 0.125735	0.868 ± 0.054419
