	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.827, 0.954]	[0.770, 0.866]	[0.08123, 0.16860]	[0.743, 0.848]	[0.540, 0.732]	[0.2934, 0.5949]	[0.547, 0.773]	[0.544, 0.753]	[0.769, 0.840]	[0.765, 0.933]	[0.813, 0.953]	[0.833, 0.937]	[0.667, 0.778]	[0.818, 0.955]
precision_recall_auc	[0.720, 0.923]	[0.604, 0.894]	[0.10774, 0.19568]	[0.483, 0.882]	[0.207, 0.788]	[0.3507, 0.7134]	[0.257, 0.812]	[0.231, 0.800]	[0.621, 0.875]	[0.636, 0.938]	[0.691, 0.921]	[0.778, 0.924]	[0.389, 0.833]	[0.727, 0.955]
roc_auc	[0.735, 0.918]	[0.687, 0.894]	[0.11090, 0.19447]	[0.621, 0.882]	[0.374, 0.788]	[0.3489, 0.7689]	[0.407, 0.812]	[0.390, 0.800]	[0.690, 0.875]	[0.700, 0.938]	[0.706, 0.916]	[0.795, 0.927]	[0.500, 0.833]	[0.727, 0.955]
