	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.902 ± 0.042689	0.823 ± 0.032181	0.12144 ± 0.026109	0.799 ± 0.037139	0.645 ± 0.064362	0.4097 ± 0.086379	0.672 ± 0.074326	0.658 ± 0.068727	0.814 ± 0.025147	0.858 ± 0.058648	0.899 ± 0.045827	0.893 ± 0.035197	0.750 ± 0.039284	0.895 ± 0.048152
precision_recall_auc	0.876 ± 0.060921	0.767 ± 0.089559	0.14524 ± 0.032338	0.720 ± 0.125542	0.534 ± 0.179118	0.4847 ± 0.125877	0.573 ± 0.161894	0.552 ± 0.170455	0.767 ± 0.085924	0.806 ± 0.088942	0.870 ± 0.068873	0.872 ± 0.045673	0.661 ± 0.160268	0.873 ± 0.063564
roc_auc	0.868 ± 0.058852	0.792 ± 0.072871	0.14754 ± 0.032633	0.757 ± 0.098246	0.584 ± 0.145741	0.5076 ± 0.152940	0.620 ± 0.130473	0.601 ± 0.136745	0.793 ± 0.074002	0.827 ± 0.085237	0.863 ± 0.066107	0.869 ± 0.048061	0.711 ± 0.138084	0.873 ± 0.076661
