	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.879 ± 0.032597	0.798 ± 0.044953	0.14697 ± 0.016307	0.779 ± 0.043335	0.596 ± 0.089906	0.5010 ± 0.047961	0.598 ± 0.092151	0.597 ± 0.091009	0.817 ± 0.031367	0.781 ± 0.061865	0.876 ± 0.033956	0.866 ± 0.032026	0.778 ± 0.026189	0.818 ± 0.067760
precision_recall_auc	0.874 ± 0.038506	0.826 ± 0.026816	0.14269 ± 0.012477	0.809 ± 0.028632	0.652 ± 0.053632	0.5063 ± 0.085596	0.653 ± 0.056194	0.652 ± 0.054848	0.845 ± 0.022194	0.808 ± 0.039862	0.870 ± 0.040834	0.873 ± 0.038721	0.811 ± 0.028689	0.841 ± 0.038629
roc_auc	0.871 ± 0.042010	0.831 ± 0.040254	0.14511 ± 0.015784	0.814 ± 0.046060	0.662 ± 0.080508	0.5239 ± 0.094338	0.662 ± 0.078963	0.662 ± 0.079728	0.850 ± 0.039009	0.812 ± 0.041448	0.868 ± 0.043802	0.870 ± 0.033981	0.817 ± 0.052705	0.845 ± 0.031782
