	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.893 ± 0.032809	0.801 ± 0.031121	0.14017 ± 0.016934	0.774 ± 0.035703	0.602 ± 0.062242	0.4789 ± 0.064008	0.623 ± 0.066977	0.612 ± 0.063973	0.800 ± 0.031001	0.823 ± 0.052491	0.890 ± 0.033972	0.877 ± 0.035978	0.733 ± 0.051052	0.868 ± 0.050023
precision_recall_auc	0.905 ± 0.044562	0.836 ± 0.037007	0.12815 ± 0.019484	0.815 ± 0.041704	0.672 ± 0.074015	0.4675 ± 0.119966	0.696 ± 0.081174	0.684 ± 0.076834	0.829 ± 0.032740	0.867 ± 0.061597	0.903 ± 0.045421	0.893 ± 0.040651	0.772 ± 0.048644	0.900 ± 0.051604
roc_auc	0.880 ± 0.067054	0.830 ± 0.053505	0.14054 ± 0.028156	0.809 ± 0.063133	0.660 ± 0.107010	0.5147 ± 0.155339	0.674 ± 0.109978	0.667 ± 0.108393	0.829 ± 0.044777	0.844 ± 0.068906	0.876 ± 0.071299	0.878 ± 0.054686	0.778 ± 0.064150	0.882 ± 0.053354
