	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.856 ± 0.033663	0.811 ± 0.041439	0.14743 ± 0.013939	0.791 ± 0.043711	0.622 ± 0.082879	0.4591 ± 0.039932	0.630 ± 0.088981	0.626 ± 0.085866	0.820 ± 0.029252	0.811 ± 0.061626	0.851 ± 0.036979	0.866 ± 0.031714	0.772 ± 0.031536	0.850 ± 0.056894
precision_recall_auc	0.852 ± 0.046608	0.814 ± 0.029908	0.14469 ± 0.013662	0.791 ± 0.033582	0.628 ± 0.059815	0.4527 ± 0.039779	0.645 ± 0.067890	0.636 ± 0.063670	0.813 ± 0.021634	0.831 ± 0.050233	0.847 ± 0.050552	0.869 ± 0.032926	0.756 ± 0.028689	0.873 ± 0.041770
roc_auc	0.870 ± 0.022103	0.813 ± 0.024496	0.14459 ± 0.011463	0.791 ± 0.024536	0.626 ± 0.048993	0.4519 ± 0.033202	0.639 ± 0.055157	0.632 ± 0.051652	0.819 ± 0.020249	0.820 ± 0.050350	0.866 ± 0.024191	0.873 ± 0.024014	0.767 ± 0.035136	0.859 ± 0.054419
