	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.876 ± 0.042949	0.828 ± 0.037075	0.13792 ± 0.022190	0.812 ± 0.038750	0.657 ± 0.074151	0.4479 ± 0.066195	0.660 ± 0.077919	0.658 ± 0.075886	0.846 ± 0.028331	0.815 ± 0.059725	0.872 ± 0.044735	0.875 ± 0.038742	0.811 ± 0.038845	0.845 ± 0.061359
precision_recall_auc	0.889 ± 0.026072	0.829 ± 0.055382	0.13124 ± 0.017993	0.807 ± 0.069496	0.657 ± 0.110765	0.4191 ± 0.052547	0.667 ± 0.103779	0.662 ± 0.107203	0.837 ± 0.055680	0.830 ± 0.057186	0.886 ± 0.027058	0.892 ± 0.028376	0.789 ± 0.089963	0.868 ± 0.045201
roc_auc	0.903 ± 0.016103	0.829 ± 0.032230	0.12360 ± 0.010068	0.810 ± 0.037076	0.658 ± 0.064461	0.3968 ± 0.036524	0.666 ± 0.061587	0.662 ± 0.062745	0.838 ± 0.034691	0.828 ± 0.038559	0.900 ± 0.016638	0.903 ± 0.017376	0.794 ± 0.052705	0.864 ± 0.037113
