	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.909 ± 0.035863	0.825 ± 0.030438	0.12298 ± 0.020658	0.805 ± 0.030227	0.651 ± 0.060877	0.3988 ± 0.060373	0.665 ± 0.068833	0.658 ± 0.064629	0.827 ± 0.018491	0.838 ± 0.058278	0.906 ± 0.037447	0.897 ± 0.036615	0.778 ± 0.026189	0.873 ± 0.059844
precision_recall_auc	0.900 ± 0.025978	0.832 ± 0.039267	0.12921 ± 0.017086	0.808 ± 0.053718	0.663 ± 0.078533	0.4136 ± 0.063432	0.685 ± 0.063219	0.674 ± 0.070281	0.830 ± 0.045971	0.855 ± 0.041098	0.898 ± 0.026800	0.896 ± 0.034387	0.772 ± 0.084660	0.891 ± 0.038331
roc_auc	0.906 ± 0.026308	0.836 ± 0.022175	0.12295 ± 0.014238	0.817 ± 0.026457	0.672 ± 0.044350	0.3933 ± 0.059084	0.683 ± 0.044629	0.677 ± 0.043539	0.840 ± 0.028026	0.843 ± 0.035452	0.903 ± 0.027178	0.903 ± 0.033269	0.794 ± 0.045737	0.877 ± 0.030679
