	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.877, 0.923]	[0.826, 0.871]	[0.11060, 0.14675]	[0.811, 0.857]	[0.652, 0.742]	[0.3764, 0.4967]	[0.647, 0.752]	[0.649, 0.747]	[0.833, 0.870]	[0.789, 0.882]	[0.874, 0.921]	[0.854, 0.907]	[0.778, 0.833]	[0.818, 0.909]
precision_recall_auc	[0.829, 0.928]	[0.649, 0.917]	[0.11061, 0.14727]	[0.519, 0.909]	[0.298, 0.833]	[0.3654, 0.5289]	[0.423, 0.880]	[0.355, 0.856]	[0.645, 0.880]	[0.750, 1.000]	[0.822, 0.926]	[0.856, 0.909]	[0.389, 0.833]	[0.818, 1.000]
roc_auc	[0.854, 0.931]	[0.732, 0.871]	[0.10949, 0.15114]	[0.667, 0.857]	[0.465, 0.742]	[0.3557, 0.5020]	[0.500, 0.752]	[0.492, 0.747]	[0.714, 0.870]	[0.750, 0.923]	[0.849, 0.930]	[0.848, 0.919]	[0.556, 0.833]	[0.818, 0.955]
