	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.870, 0.931]	[0.816, 0.889]	[0.09947, 0.13230]	[0.788, 0.875]	[0.631, 0.778]	[0.3589, 0.4712]	[0.667, 0.846]	[0.649, 0.811]	[0.800, 0.870]	[0.867, 1.000]	[0.867, 0.930]	[0.816, 0.904]	[0.722, 0.833]	[0.909, 1.000]
precision_recall_auc	[0.879, 0.939]	[0.694, 0.889]	[0.08976, 0.16189]	[0.560, 0.875]	[0.389, 0.778]	[0.3134, 0.4824]	[0.548, 0.846]	[0.504, 0.811]	[0.667, 0.846]	[0.833, 1.000]	[0.877, 0.938]	[0.841, 0.927]	[0.389, 0.778]	[0.909, 1.000]
roc_auc	[0.878, 0.941]	[0.687, 0.889]	[0.08865, 0.16107]	[0.625, 0.875]	[0.374, 0.778]	[0.3085, 0.4832]	[0.407, 0.846]	[0.390, 0.811]	[0.692, 0.846]	[0.714, 1.000]	[0.876, 0.940]	[0.836, 0.922]	[0.556, 0.778]	[0.818, 1.000]
