	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.864, 0.936]	[0.816, 0.866]	[0.10259, 0.14843]	[0.788, 0.848]	[0.631, 0.732]	[0.3415, 0.4934]	[0.650, 0.773]	[0.646, 0.753]	[0.800, 0.864]	[0.824, 0.933]	[0.859, 0.935]	[0.838, 0.927]	[0.722, 0.833]	[0.864, 0.955]
precision_recall_auc	[0.871, 0.943]	[0.649, 0.889]	[0.09145, 0.16669]	[0.519, 0.875]	[0.298, 0.778]	[0.3169, 0.5117]	[0.423, 0.846]	[0.355, 0.811]	[0.645, 0.846]	[0.778, 1.000]	[0.868, 0.942]	[0.841, 0.924]	[0.389, 0.778]	[0.864, 1.000]
roc_auc	[0.861, 0.938]	[0.732, 0.889]	[0.09572, 0.17337]	[0.667, 0.875]	[0.465, 0.778]	[0.3125, 0.5355]	[0.548, 0.846]	[0.504, 0.811]	[0.714, 0.870]	[0.824, 1.000]	[0.857, 0.936]	[0.843, 0.927]	[0.556, 0.833]	[0.864, 1.000]
