	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.702 ± 0.076735	0.709 ± 0.042984	0.21215 ± 0.016943	0.716 ± 0.035128	0.418 ± 0.085967	0.7348 ± 0.096393	0.439 ± 0.078923	0.429 ± 0.082485	0.820 ± 0.039008	0.619 ± 0.041974	0.683 ± 0.087445	0.758 ± 0.035602	0.850 ± 0.026836	0.568 ± 0.068601
precision_recall_auc	0.764 ± 0.075767	0.741 ± 0.054112	0.18416 ± 0.022083	0.737 ± 0.048724	0.482 ± 0.108223	0.6097 ± 0.109579	0.488 ± 0.104411	0.485 ± 0.106232	0.822 ± 0.050960	0.666 ± 0.061952	0.751 ± 0.085081	0.810 ± 0.038090	0.828 ± 0.048644	0.655 ± 0.086244
roc_auc	0.742 ± 0.084539	0.758 ± 0.024714	0.18470 ± 0.019436	0.750 ± 0.023037	0.515 ± 0.049427	0.6664 ± 0.113737	0.518 ± 0.047175	0.517 ± 0.048034	0.834 ± 0.028648	0.683 ± 0.033418	0.725 ± 0.093502	0.806 ± 0.040335	0.833 ± 0.037037	0.682 ± 0.052486
