	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.798 ± 0.078826	0.764 ± 0.062517	0.17302 ± 0.025913	0.756 ± 0.061873	0.529 ± 0.125034	0.5634 ± 0.105293	0.531 ± 0.126620	0.530 ± 0.125744	0.838 ± 0.073614	0.693 ± 0.063196	0.787 ± 0.086036	0.831 ± 0.051291	0.833 ± 0.078567	0.695 ± 0.074381
precision_recall_auc	0.841 ± 0.065776	0.790 ± 0.056157	0.14721 ± 0.029634	0.775 ± 0.061210	0.580 ± 0.112315	0.5513 ± 0.169717	0.579 ± 0.112645	0.580 ± 0.112457	0.838 ± 0.061217	0.741 ± 0.064365	0.831 ± 0.073935	0.866 ± 0.041519	0.817 ± 0.078785	0.764 ± 0.067079
roc_auc	0.845 ± 0.065517	0.789 ± 0.048592	0.14938 ± 0.028908	0.774 ± 0.049245	0.578 ± 0.097185	0.5257 ± 0.106430	0.578 ± 0.098038	0.578 ± 0.097568	0.830 ± 0.042538	0.748 ± 0.067644	0.837 ± 0.071614	0.863 ± 0.042967	0.806 ± 0.053990	0.773 ± 0.077258
