	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.807 ± 0.056982	0.844 ± 0.038948	0.15122 ± 0.020809	0.826 ± 0.044827	0.687 ± 0.077895	0.4783 ± 0.051197	0.697 ± 0.078355	0.692 ± 0.077966	0.848 ± 0.038751	0.849 ± 0.047559	0.791 ± 0.065504	0.865 ± 0.047237	0.806 ± 0.053990	0.882 ± 0.038331
precision_recall_auc	0.826 ± 0.040119	0.842 ± 0.041532	0.14569 ± 0.020126	0.825 ± 0.048312	0.685 ± 0.083063	0.4669 ± 0.053233	0.689 ± 0.081724	0.687 ± 0.082319	0.854 ± 0.041167	0.836 ± 0.047748	0.811 ± 0.045804	0.876 ± 0.038318	0.817 ± 0.058853	0.868 ± 0.039800
roc_auc	0.831 ± 0.048084	0.851 ± 0.049376	0.14478 ± 0.019481	0.835 ± 0.056868	0.702 ± 0.098753	0.4639 ± 0.047002	0.703 ± 0.095776	0.702 ± 0.097222	0.866 ± 0.050076	0.838 ± 0.050436	0.818 ± 0.056239	0.877 ± 0.041444	0.833 ± 0.069290	0.868 ± 0.039800
