	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.691, 0.886]	[0.770, 0.894]	[0.13538, 0.20442]	[0.743, 0.882]	[0.540, 0.788]	[0.4379, 0.6098]	[0.547, 0.812]	[0.544, 0.800]	[0.783, 0.905]	[0.765, 0.938]	[0.662, 0.882]	[0.747, 0.910]	[0.722, 0.889]	[0.818, 0.955]
precision_recall_auc	[0.725, 0.864]	[0.742, 0.876]	[0.12735, 0.19284]	[0.706, 0.865]	[0.485, 0.753]	[0.4190, 0.5953]	[0.500, 0.752]	[0.492, 0.750]	[0.750, 0.905]	[0.750, 0.882]	[0.698, 0.859]	[0.777, 0.902]	[0.667, 0.889]	[0.818, 0.909]
roc_auc	[0.718, 0.886]	[0.742, 0.899]	[0.12766, 0.19608]	[0.706, 0.889]	[0.485, 0.798]	[0.4214, 0.5876]	[0.500, 0.798]	[0.492, 0.798]	[0.750, 0.909]	[0.750, 0.889]	[0.689, 0.881]	[0.770, 0.914]	[0.667, 0.889]	[0.818, 0.909]
