	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.909 ± 0.021534	0.868 ± 0.022601	0.11040 ± 0.013256	0.852 ± 0.025602	0.737 ± 0.045201	0.3637 ± 0.035346	0.784 ± 0.068581	0.760 ± 0.056570	0.840 ± 0.006372	0.943 ± 0.062212	0.907 ± 0.022352	0.882 ± 0.023207	0.778 ± 0.000000	0.959 ± 0.045201
precision_recall_auc	0.913 ± 0.018565	0.803 ± 0.070142	0.11687 ± 0.010733	0.753 ± 0.103338	0.605 ± 0.140283	0.3739 ± 0.027497	0.721 ± 0.116714	0.660 ± 0.128303	0.766 ± 0.061329	0.955 ± 0.067306	0.911 ± 0.019117	0.903 ± 0.025649	0.628 ± 0.120157	0.977 ± 0.032141
roc_auc	0.913 ± 0.023892	0.798 ± 0.057619	0.11762 ± 0.013702	0.752 ± 0.079980	0.597 ± 0.115238	0.3726 ± 0.038385	0.702 ± 0.107287	0.647 ± 0.108715	0.765 ± 0.052187	0.937 ± 0.073844	0.911 ± 0.024604	0.902 ± 0.029136	0.633 ± 0.098688	0.964 ± 0.041770
