	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.912 ± 0.018499	0.857 ± 0.027010	0.11300 ± 0.012822	0.841 ± 0.030939	0.713 ± 0.054019	0.3686 ± 0.033193	0.721 ± 0.054213	0.717 ± 0.054038	0.860 ± 0.024338	0.861 ± 0.035629	0.910 ± 0.019106	0.895 ± 0.020762	0.822 ± 0.035136	0.891 ± 0.031782
precision_recall_auc	0.909 ± 0.022538	0.798 ± 0.068171	0.11700 ± 0.010967	0.751 ± 0.097613	0.595 ± 0.136342	0.3771 ± 0.029653	0.681 ± 0.117408	0.636 ± 0.124820	0.773 ± 0.069092	0.909 ± 0.075795	0.907 ± 0.023390	0.904 ± 0.021508	0.650 ± 0.131077	0.945 ± 0.041770
roc_auc	0.910 ± 0.021930	0.794 ± 0.040719	0.11821 ± 0.011170	0.752 ± 0.055389	0.587 ± 0.081439	0.3783 ± 0.034812	0.659 ± 0.073462	0.622 ± 0.075234	0.770 ± 0.044697	0.889 ± 0.051364	0.908 ± 0.022690	0.905 ± 0.022751	0.656 ± 0.081985	0.932 ± 0.032141
