	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.924 ± 0.010042	0.850 ± 0.020482	0.10803 ± 0.008495	0.827 ± 0.024817	0.701 ± 0.040965	0.3524 ± 0.021987	0.774 ± 0.058393	0.736 ± 0.047834	0.814 ± 0.016620	0.960 ± 0.055289	0.922 ± 0.010134	0.903 ± 0.022367	0.728 ± 0.031536	0.973 ± 0.038331
precision_recall_auc	0.921 ± 0.015020	0.774 ± 0.038596	0.10708 ± 0.011767	0.710 ± 0.062496	0.548 ± 0.077192	0.3463 ± 0.030022	0.707 ± 0.064121	0.622 ± 0.064302	0.737 ± 0.036955	0.970 ± 0.062604	0.919 ± 0.015282	0.890 ± 0.025398	0.567 ± 0.086066	0.982 ± 0.038331
roc_auc	0.921 ± 0.018141	0.779 ± 0.017052	0.11107 ± 0.011806	0.718 ± 0.026007	0.558 ± 0.034105	0.3533 ± 0.032715	0.721 ± 0.049277	0.634 ± 0.037431	0.737 ± 0.014046	0.985 ± 0.048650	0.919 ± 0.018515	0.903 ± 0.028301	0.567 ± 0.035136	0.991 ± 0.028748
