	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.923 ± 0.018100	0.843 ± 0.027739	0.11047 ± 0.006725	0.823 ± 0.033354	0.687 ± 0.055479	0.3584 ± 0.017879	0.709 ± 0.051897	0.698 ± 0.053435	0.834 ± 0.029695	0.875 ± 0.029078	0.921 ± 0.018560	0.913 ± 0.025174	0.778 ± 0.045361	0.909 ± 0.021427
precision_recall_auc	0.922 ± 0.015682	0.735 ± 0.044037	0.10990 ± 0.010367	0.651 ± 0.075253	0.470 ± 0.088073	0.3562 ± 0.033104	0.624 ± 0.091085	0.541 ± 0.084715	0.707 ± 0.035398	0.917 ± 0.076073	0.920 ± 0.016251	0.909 ± 0.013226	0.511 ± 0.086066	0.959 ± 0.039800
roc_auc	0.917 ± 0.012681	0.756 ± 0.038283	0.11354 ± 0.009424	0.692 ± 0.059762	0.512 ± 0.076565	0.3637 ± 0.028830	0.627 ± 0.076092	0.566 ± 0.072970	0.729 ± 0.035449	0.898 ± 0.061344	0.915 ± 0.013134	0.909 ± 0.013648	0.567 ± 0.077690	0.945 ± 0.035855
