	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.916 ± 0.041670	0.848 ± 0.032119	0.11075 ± 0.021865	0.830 ± 0.036165	0.697 ± 0.064238	0.3819 ± 0.067933	0.723 ± 0.073361	0.710 ± 0.068168	0.838 ± 0.027337	0.885 ± 0.059322	0.913 ± 0.043618	0.906 ± 0.026941	0.783 ± 0.040992	0.914 ± 0.050023
precision_recall_auc	0.901 ± 0.025993	0.828 ± 0.045204	0.13148 ± 0.022144	0.805 ± 0.053167	0.657 ± 0.090409	0.4311 ± 0.074578	0.686 ± 0.093643	0.671 ± 0.089320	0.823 ± 0.046301	0.863 ± 0.076442	0.899 ± 0.026771	0.892 ± 0.027529	0.761 ± 0.078785	0.895 ± 0.064461
roc_auc	0.904 ± 0.033257	0.814 ± 0.064130	0.13407 ± 0.027769	0.787 ± 0.087008	0.628 ± 0.128260	0.4235 ± 0.099450	0.650 ± 0.109598	0.639 ± 0.118866	0.819 ± 0.067324	0.831 ± 0.062783	0.902 ± 0.034125	0.897 ± 0.039328	0.756 ± 0.123395	0.873 ± 0.059844
