	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.021160	0.847 ± 0.018488	0.10950 ± 0.016729	0.826 ± 0.021294	0.694 ± 0.036976	0.3724 ± 0.047667	0.730 ± 0.046536	0.711 ± 0.040866	0.830 ± 0.018421	0.900 ± 0.047904	0.920 ± 0.021935	0.904 ± 0.019829	0.767 ± 0.035136	0.927 ± 0.043913
precision_recall_auc	0.902 ± 0.035345	0.802 ± 0.066921	0.13156 ± 0.024503	0.765 ± 0.092005	0.604 ± 0.133841	0.4398 ± 0.085540	0.654 ± 0.123396	0.628 ± 0.127243	0.789 ± 0.066721	0.865 ± 0.080272	0.899 ± 0.036343	0.884 ± 0.040316	0.694 ± 0.123534	0.909 ± 0.056692
roc_auc	0.896 ± 0.035384	0.777 ± 0.072195	0.14181 ± 0.029031	0.733 ± 0.103961	0.554 ± 0.144390	0.4588 ± 0.097510	0.600 ± 0.116680	0.576 ± 0.129781	0.774 ± 0.076496	0.825 ± 0.065740	0.894 ± 0.036318	0.881 ± 0.038918	0.672 ± 0.149186	0.882 ± 0.057496
