	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.868 ± 0.052200	0.836 ± 0.020077	0.14091 ± 0.013104	0.820 ± 0.021202	0.672 ± 0.040154	0.5219 ± 0.131763	0.673 ± 0.044620	0.673 ± 0.042231	0.854 ± 0.015883	0.819 ± 0.037935	0.863 ± 0.056880	0.865 ± 0.026244	0.822 ± 0.023424	0.850 ± 0.037421
precision_recall_auc	0.856 ± 0.074424	0.839 ± 0.016443	0.14355 ± 0.015419	0.823 ± 0.017368	0.678 ± 0.032887	0.5484 ± 0.197116	0.678 ± 0.035974	0.678 ± 0.034362	0.858 ± 0.011935	0.820 ± 0.030438	0.851 ± 0.081680	0.872 ± 0.023713	0.828 ± 0.017568	0.850 ± 0.030679
roc_auc	0.852 ± 0.077793	0.839 ± 0.015891	0.14648 ± 0.016070	0.824 ± 0.015448	0.679 ± 0.031782	0.5785 ± 0.207923	0.677 ± 0.034264	0.678 ± 0.033024	0.861 ± 0.004707	0.816 ± 0.029563	0.846 ± 0.084768	0.870 ± 0.031529	0.833 ± 0.000000	0.845 ± 0.031782
