	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.704 ± 0.036210	0.696 ± 0.055175	0.20582 ± 0.018940	0.680 ± 0.058975	0.391 ± 0.110350	0.7305 ± 0.101293	0.392 ± 0.112544	0.392 ± 0.111334	0.752 ± 0.066951	0.640 ± 0.054377	0.681 ± 0.036434	0.751 ± 0.036268	0.728 ± 0.084660	0.664 ± 0.064993
precision_recall_auc	0.744 ± 0.054825	0.749 ± 0.038497	0.19001 ± 0.021617	0.737 ± 0.039126	0.499 ± 0.076993	0.6475 ± 0.098220	0.497 ± 0.075030	0.498 ± 0.075972	0.808 ± 0.041619	0.689 ± 0.040897	0.726 ± 0.059878	0.787 ± 0.042723	0.794 ± 0.052705	0.705 ± 0.053569
roc_auc	0.761 ± 0.043519	0.744 ± 0.042007	0.17891 ± 0.018315	0.730 ± 0.042536	0.488 ± 0.084013	0.6511 ± 0.067490	0.493 ± 0.078277	0.490 ± 0.081009	0.803 ± 0.046745	0.690 ± 0.057488	0.746 ± 0.049338	0.798 ± 0.023462	0.783 ± 0.076129	0.705 ± 0.094013
