	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.908 ± 0.011496	0.814 ± 0.023575	0.12417 ± 0.007189	0.790 ± 0.027509	0.628 ± 0.047150	0.4135 ± 0.024601	0.644 ± 0.047828	0.636 ± 0.047094	0.814 ± 0.025057	0.830 ± 0.032874	0.906 ± 0.012027	0.888 ± 0.012213	0.756 ± 0.038845	0.873 ± 0.028748
precision_recall_auc	0.894 ± 0.055798	0.791 ± 0.066274	0.12921 ± 0.017537	0.746 ± 0.108468	0.581 ± 0.132547	0.4333 ± 0.078133	0.640 ± 0.091524	0.609 ± 0.112770	0.779 ± 0.066775	0.861 ± 0.054243	0.889 ± 0.063654	0.879 ± 0.048935	0.672 ± 0.144516	0.909 ± 0.047913
roc_auc	0.899 ± 0.055241	0.807 ± 0.048766	0.12527 ± 0.015599	0.775 ± 0.068166	0.613 ± 0.097533	0.4215 ± 0.068386	0.646 ± 0.078009	0.629 ± 0.087020	0.801 ± 0.053981	0.846 ± 0.044983	0.895 ± 0.063322	0.882 ± 0.045921	0.722 ± 0.101430	0.891 ± 0.038331
