	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.722 ± 0.046099	0.667 ± 0.038076	0.22711 ± 0.023061	0.592 ± 0.058255	0.335 ± 0.076151	0.7148 ± 0.101095	0.377 ± 0.078053	0.355 ± 0.075514	0.676 ± 0.035482	0.701 ± 0.053649	0.715 ± 0.047495	0.687 ± 0.063556	0.517 ± 0.078785	0.818 ± 0.042855
precision_recall_auc	0.733 ± 0.061753	0.678 ± 0.038614	0.23024 ± 0.034957	0.597 ± 0.054753	0.356 ± 0.077229	0.7669 ± 0.147246	0.422 ± 0.110258	0.387 ± 0.090039	0.678 ± 0.029945	0.744 ± 0.093570	0.726 ± 0.065216	0.686 ± 0.064866	0.506 ± 0.071482	0.850 ± 0.067929
roc_auc	0.721 ± 0.061336	0.680 ± 0.039215	0.23618 ± 0.033390	0.608 ± 0.064638	0.361 ± 0.078430	0.7950 ± 0.158947	0.402 ± 0.066386	0.380 ± 0.072212	0.686 ± 0.038319	0.715 ± 0.035090	0.712 ± 0.064542	0.704 ± 0.069639	0.533 ± 0.087646	0.827 ± 0.028748
