	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.908 ± 0.023249	0.831 ± 0.021042	0.12539 ± 0.012457	0.808 ± 0.024529	0.661 ± 0.042084	0.4171 ± 0.034251	0.684 ± 0.046769	0.673 ± 0.044112	0.822 ± 0.017507	0.863 ± 0.035299	0.905 ± 0.024237	0.895 ± 0.020557	0.761 ± 0.026836	0.900 ± 0.028748
precision_recall_auc	0.917 ± 0.011106	0.825 ± 0.025426	0.12354 ± 0.007010	0.803 ± 0.028233	0.649 ± 0.050852	0.4331 ± 0.045727	0.665 ± 0.053431	0.657 ± 0.051668	0.825 ± 0.025372	0.840 ± 0.043275	0.915 ± 0.011430	0.901 ± 0.018899	0.772 ± 0.040992	0.877 ± 0.043122
roc_auc	0.902 ± 0.016632	0.824 ± 0.019049	0.12959 ± 0.008498	0.804 ± 0.022219	0.648 ± 0.038097	0.4474 ± 0.050434	0.655 ± 0.037450	0.651 ± 0.037544	0.833 ± 0.022556	0.822 ± 0.026198	0.899 ± 0.017809	0.886 ± 0.018288	0.789 ± 0.035136	0.859 ± 0.025802
