	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.685, 0.833]	[0.720, 0.798]	[0.14874, 0.18947]	[0.686, 0.778]	[0.439, 0.596]	[0.4646, 0.6493]	[0.445, 0.604]	[0.442, 0.596]	[0.739, 0.818]	[0.700, 0.812]	[0.656, 0.827]	[0.779, 0.869]	[0.667, 0.778]	[0.727, 0.864]
precision_recall_auc	[0.716, 0.846]	[0.747, 0.848]	[0.13899, 0.18383]	[0.722, 0.833]	[0.495, 0.697]	[0.4572, 1.3056]	[0.495, 0.697]	[0.495, 0.697]	[0.773, 0.864]	[0.722, 0.833]	[0.689, 0.839]	[0.801, 0.874]	[0.722, 0.833]	[0.773, 0.864]
roc_auc	[0.693, 0.843]	[0.770, 0.876]	[0.14525, 0.18218]	[0.743, 0.865]	[0.540, 0.753]	[0.4698, 1.4006]	[0.546, 0.747]	[0.544, 0.750]	[0.783, 0.905]	[0.737, 0.842]	[0.664, 0.848]	[0.789, 0.857]	[0.722, 0.889]	[0.773, 0.864]
