	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.577, 0.804]	[0.684, 0.831]	[0.16999, 0.24224]	[0.683, 0.821]	[0.369, 0.662]	[0.5321, 0.7918]	[0.373, 0.657]	[0.371, 0.659]	[0.765, 0.895]	[0.609, 0.789]	[0.549, 0.797]	[0.664, 0.818]	[0.778, 0.889]	[0.591, 0.818]
precision_recall_auc	[0.546, 0.786]	[0.641, 0.803]	[0.17243, 0.25591]	[0.588, 0.789]	[0.283, 0.606]	[0.5240, 0.8287]	[0.292, 0.626]	[0.287, 0.603]	[0.667, 0.850]	[0.583, 0.857]	[0.520, 0.775]	[0.634, 0.821]	[0.556, 0.833]	[0.545, 0.909]
roc_auc	[0.555, 0.781]	[0.662, 0.826]	[0.17036, 0.25891]	[0.667, 0.811]	[0.323, 0.652]	[0.5311, 0.8258]	[0.333, 0.650]	[0.328, 0.649]	[0.750, 0.857]	[0.583, 0.824]	[0.526, 0.766]	[0.636, 0.823]	[0.778, 0.833]	[0.545, 0.864]
