	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.015299	0.853 ± 0.024698	0.11155 ± 0.009338	0.836 ± 0.029050	0.707 ± 0.049396	0.3600 ± 0.026999	0.717 ± 0.046344	0.712 ± 0.047710	0.853 ± 0.025855	0.864 ± 0.026340	0.920 ± 0.015706	0.910 ± 0.020420	0.811 ± 0.038845	0.895 ± 0.021957
precision_recall_auc	0.914 ± 0.011358	0.750 ± 0.048639	0.11727 ± 0.005815	0.668 ± 0.089850	0.499 ± 0.097278	0.3750 ± 0.018089	0.675 ± 0.059205	0.579 ± 0.074970	0.717 ± 0.043037	0.958 ± 0.056669	0.912 ± 0.011817	0.902 ± 0.007285	0.522 ± 0.108614	0.977 ± 0.032141
roc_auc	0.913 ± 0.012975	0.755 ± 0.056797	0.11481 ± 0.006161	0.673 ± 0.101540	0.510 ± 0.113595	0.3657 ± 0.017683	0.689 ± 0.062173	0.590 ± 0.086475	0.721 ± 0.050640	0.968 ± 0.055060	0.910 ± 0.013430	0.907 ± 0.013010	0.528 ± 0.123534	0.982 ± 0.031782
