	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.850 ± 0.023500	0.815 ± 0.039267	0.14507 ± 0.007533	0.796 ± 0.041388	0.630 ± 0.078533	0.4520 ± 0.024429	0.637 ± 0.086319	0.633 ± 0.082037	0.830 ± 0.031333	0.807 ± 0.067430	0.842 ± 0.026898	0.875 ± 0.019165	0.789 ± 0.043823	0.841 ± 0.065169
precision_recall_auc	0.849 ± 0.018453	0.818 ± 0.029203	0.14599 ± 0.008144	0.799 ± 0.030529	0.635 ± 0.058406	0.5306 ± 0.251757	0.639 ± 0.063947	0.637 ± 0.061091	0.833 ± 0.020735	0.806 ± 0.049733	0.843 ± 0.020686	0.870 ± 0.017070	0.794 ± 0.026836	0.841 ± 0.049097
roc_auc	0.842 ± 0.026429	0.810 ± 0.021692	0.14613 ± 0.006649	0.790 ± 0.024564	0.620 ± 0.043384	0.4537 ± 0.028851	0.622 ± 0.043209	0.621 ± 0.043231	0.825 ± 0.022387	0.797 ± 0.025839	0.838 ± 0.029126	0.871 ± 0.016474	0.783 ± 0.031536	0.836 ± 0.023473
