	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.648 ± 0.091051	0.726 ± 0.052797	0.21486 ± 0.028750	0.728 ± 0.048782	0.451 ± 0.105593	0.7896 ± 0.307041	0.469 ± 0.106358	0.460 ± 0.105864	0.835 ± 0.063860	0.635 ± 0.045653	0.622 ± 0.098465	0.749 ± 0.059423	0.856 ± 0.059720	0.595 ± 0.062287
precision_recall_auc	0.661 ± 0.049187	0.673 ± 0.032779	0.22495 ± 0.017569	0.699 ± 0.024463	0.345 ± 0.065557	0.7769 ± 0.145654	0.420 ± 0.067732	0.380 ± 0.064535	0.848 ± 0.052272	0.572 ± 0.028697	0.631 ± 0.052957	0.750 ± 0.032436	0.900 ± 0.043823	0.445 ± 0.070418
roc_auc	0.676 ± 0.086044	0.720 ± 0.044085	0.20696 ± 0.026611	0.731 ± 0.036387	0.440 ± 0.088170	0.7315 ± 0.174031	0.484 ± 0.082877	0.461 ± 0.084625	0.865 ± 0.053912	0.619 ± 0.040508	0.651 ± 0.093456	0.767 ± 0.059858	0.894 ± 0.048644	0.545 ± 0.077258
