	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.665 ± 0.044321	0.743 ± 0.030546	0.20285 ± 0.023586	0.732 ± 0.029177	0.485 ± 0.061093	0.6874 ± 0.110171	0.484 ± 0.059387	0.485 ± 0.060221	0.805 ± 0.029859	0.679 ± 0.037245	0.633 ± 0.043736	0.764 ± 0.040466	0.794 ± 0.037497	0.691 ± 0.051604
precision_recall_auc	0.697 ± 0.066402	0.772 ± 0.040597	0.19002 ± 0.021016	0.768 ± 0.035365	0.544 ± 0.081195	0.6746 ± 0.063221	0.554 ± 0.069576	0.549 ± 0.075255	0.862 ± 0.029111	0.692 ± 0.056146	0.669 ± 0.074630	0.783 ± 0.031588	0.867 ± 0.038845	0.677 ± 0.086907
roc_auc	0.690 ± 0.034958	0.777 ± 0.043563	0.18852 ± 0.021454	0.768 ± 0.041282	0.554 ± 0.087127	0.6841 ± 0.070392	0.553 ± 0.083555	0.553 ± 0.085286	0.847 ± 0.035970	0.706 ± 0.052172	0.660 ± 0.038623	0.782 ± 0.029510	0.844 ± 0.035136	0.709 ± 0.064993
