	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.747 ± 0.050372	0.804 ± 0.027693	0.17171 ± 0.017859	0.780 ± 0.024036	0.608 ± 0.055387	0.6608 ± 0.170239	0.629 ± 0.066276	0.618 ± 0.060461	0.805 ± 0.013361	0.824 ± 0.063355	0.720 ± 0.055148	0.826 ± 0.032163	0.744 ± 0.028689	0.864 ± 0.071067
precision_recall_auc	0.768 ± 0.058854	0.811 ± 0.030975	0.15835 ± 0.016288	0.794 ± 0.030152	0.623 ± 0.061950	0.6061 ± 0.105016	0.627 ± 0.071798	0.625 ± 0.066245	0.835 ± 0.023619	0.793 ± 0.066445	0.743 ± 0.067977	0.837 ± 0.028402	0.800 ± 0.038845	0.823 ± 0.069267
roc_auc	0.767 ± 0.031636	0.818 ± 0.039338	0.15895 ± 0.017738	0.801 ± 0.039489	0.636 ± 0.078676	0.6320 ± 0.119507	0.641 ± 0.083815	0.639 ± 0.081185	0.836 ± 0.023053	0.805 ± 0.066713	0.742 ± 0.034722	0.840 ± 0.024344	0.800 ± 0.028689	0.836 ± 0.071710
