	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.907 ± 0.007045	0.844 ± 0.014553	0.12053 ± 0.006038	0.826 ± 0.016850	0.687 ± 0.029106	0.3988 ± 0.017924	0.696 ± 0.029605	0.692 ± 0.028976	0.848 ± 0.018401	0.849 ± 0.024538	0.905 ± 0.007402	0.897 ± 0.008455	0.806 ± 0.029280	0.882 ± 0.023473
precision_recall_auc	0.900 ± 0.027561	0.840 ± 0.056607	0.11646 ± 0.010002	0.819 ± 0.071711	0.680 ± 0.113213	0.3919 ± 0.038230	0.694 ± 0.104387	0.687 ± 0.108786	0.840 ± 0.055531	0.854 ± 0.054408	0.897 ± 0.028851	0.901 ± 0.023176	0.789 ± 0.089963	0.891 ± 0.038331
roc_auc	0.910 ± 0.022605	0.848 ± 0.035162	0.11660 ± 0.011612	0.831 ± 0.042131	0.696 ± 0.070323	0.3904 ± 0.038189	0.709 ± 0.068815	0.702 ± 0.069359	0.849 ± 0.034720	0.859 ± 0.044650	0.907 ± 0.023604	0.908 ± 0.019091	0.806 ± 0.053990	0.891 ± 0.038331
