	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.825 ± 0.056534	0.754 ± 0.046673	0.16706 ± 0.018299	0.720 ± 0.056113	0.507 ± 0.093346	0.5038 ± 0.049079	0.522 ± 0.094288	0.515 ± 0.093581	0.764 ± 0.043139	0.758 ± 0.060482	0.820 ± 0.059736	0.830 ± 0.040488	0.689 ± 0.070273	0.818 ± 0.056692
precision_recall_auc	0.838 ± 0.043601	0.774 ± 0.026544	0.16318 ± 0.015162	0.744 ± 0.032106	0.547 ± 0.053088	0.4966 ± 0.044730	0.562 ± 0.054779	0.555 ± 0.053600	0.780 ± 0.027007	0.781 ± 0.036705	0.834 ± 0.045643	0.840 ± 0.034007	0.711 ± 0.043823	0.836 ± 0.031782
roc_auc	0.826 ± 0.057254	0.762 ± 0.043202	0.16723 ± 0.019220	0.731 ± 0.052443	0.524 ± 0.086403	0.5054 ± 0.057468	0.536 ± 0.086782	0.530 ± 0.086451	0.774 ± 0.039077	0.762 ± 0.055765	0.820 ± 0.062499	0.830 ± 0.040823	0.706 ± 0.064417	0.818 ± 0.052486
