	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.748 ± 0.087274	0.805 ± 0.061975	0.18301 ± 0.027517	0.786 ± 0.069510	0.611 ± 0.123951	0.6353 ± 0.083260	0.615 ± 0.127020	0.613 ± 0.125370	0.824 ± 0.051593	0.791 ± 0.083048	0.733 ± 0.097136	0.785 ± 0.044478	0.783 ± 0.071482	0.827 ± 0.076661
precision_recall_auc	0.775 ± 0.083010	0.764 ± 0.063887	0.17796 ± 0.023089	0.720 ± 0.080714	0.527 ± 0.127773	0.5969 ± 0.063039	0.580 ± 0.128974	0.553 ± 0.126080	0.757 ± 0.060683	0.823 ± 0.094399	0.764 ± 0.090432	0.797 ± 0.043415	0.650 ± 0.111265	0.877 ± 0.085844
roc_auc	0.724 ± 0.083766	0.768 ± 0.054799	0.19078 ± 0.025559	0.742 ± 0.062291	0.537 ± 0.109597	0.6520 ± 0.077590	0.548 ± 0.110869	0.542 ± 0.109596	0.786 ± 0.051340	0.762 ± 0.074248	0.706 ± 0.092631	0.773 ± 0.043755	0.728 ± 0.080508	0.809 ± 0.073606
