	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.719 ± 0.075358	0.793 ± 0.030360	0.18360 ± 0.017782	0.768 ± 0.034813	0.585 ± 0.060721	0.6589 ± 0.092829	0.596 ± 0.061804	0.591 ± 0.060911	0.802 ± 0.030523	0.794 ± 0.041461	0.698 ± 0.084565	0.780 ± 0.036116	0.744 ± 0.046849	0.841 ± 0.038629
precision_recall_auc	0.716 ± 0.073716	0.746 ± 0.054788	0.19175 ± 0.019376	0.699 ± 0.075552	0.492 ± 0.109576	0.6744 ± 0.112240	0.530 ± 0.105075	0.511 ± 0.106700	0.744 ± 0.053623	0.786 ± 0.063713	0.698 ± 0.082673	0.765 ± 0.044101	0.633 ± 0.098688	0.859 ± 0.045201
roc_auc	0.688 ± 0.051467	0.755 ± 0.034723	0.20452 ± 0.016300	0.722 ± 0.048377	0.509 ± 0.069445	0.7085 ± 0.105001	0.522 ± 0.059923	0.516 ± 0.064200	0.770 ± 0.043299	0.752 ± 0.037285	0.669 ± 0.058748	0.743 ± 0.031024	0.700 ± 0.083641	0.809 ± 0.046945
