	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.852 ± 0.043690	0.808 ± 0.053248	0.15172 ± 0.021749	0.788 ± 0.059640	0.615 ± 0.106495	0.5103 ± 0.081253	0.621 ± 0.109360	0.618 ± 0.107670	0.826 ± 0.051233	0.795 ± 0.070915	0.847 ± 0.045899	0.866 ± 0.038812	0.783 ± 0.071482	0.832 ± 0.064461
precision_recall_auc	0.836 ± 0.062465	0.838 ± 0.040684	0.14934 ± 0.020987	0.822 ± 0.045306	0.677 ± 0.081367	0.5217 ± 0.071304	0.679 ± 0.078770	0.678 ± 0.079956	0.856 ± 0.046099	0.823 ± 0.044004	0.827 ± 0.069840	0.865 ± 0.039086	0.822 ± 0.063072	0.855 ± 0.041770
roc_auc	0.836 ± 0.064637	0.820 ± 0.050140	0.15130 ± 0.022039	0.800 ± 0.057797	0.640 ± 0.100279	0.5257 ± 0.074211	0.645 ± 0.095564	0.643 ± 0.097806	0.837 ± 0.058396	0.808 ± 0.048903	0.826 ± 0.072556	0.862 ± 0.038787	0.794 ± 0.083024	0.845 ± 0.043913
