	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.892 ± 0.033632	0.799 ± 0.032098	0.13940 ± 0.028883	0.768 ± 0.040656	0.597 ± 0.064196	0.4395 ± 0.109452	0.630 ± 0.068649	0.613 ± 0.065391	0.791 ± 0.032054	0.839 ± 0.053386	0.889 ± 0.034410	0.881 ± 0.044637	0.711 ± 0.057378	0.886 ± 0.044174
precision_recall_auc	0.906 ± 0.024503	0.809 ± 0.051094	0.12884 ± 0.015658	0.780 ± 0.066020	0.619 ± 0.102189	0.4011 ± 0.047050	0.648 ± 0.097887	0.633 ± 0.099557	0.802 ± 0.049753	0.846 ± 0.060045	0.903 ± 0.025289	0.904 ± 0.023052	0.728 ± 0.084660	0.891 ± 0.043913
roc_auc	0.909 ± 0.026389	0.828 ± 0.026816	0.12435 ± 0.016707	0.808 ± 0.030197	0.656 ± 0.053632	0.3957 ± 0.068532	0.669 ± 0.057820	0.663 ± 0.054897	0.832 ± 0.031565	0.837 ± 0.046297	0.906 ± 0.027108	0.908 ± 0.031948	0.783 ± 0.048644	0.873 ± 0.041770
