	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.928, 0.955]	[0.838, 0.944]	[0.07362, 0.11196]	[0.813, 0.941]	[0.677, 0.889]	[0.2782, 0.3672]	[0.708, 0.917]	[0.698, 0.903]	[0.808, 0.917]	[0.875, 1.000]	[0.927, 0.954]	[0.902, 0.939]	[0.722, 0.889]	[0.909, 1.000]
precision_recall_auc	[0.896, 0.942]	[0.722, 0.894]	[0.08826, 0.15134]	[0.615, 0.882]	[0.444, 0.788]	[0.2998, 0.4793]	[0.596, 0.812]	[0.553, 0.800]	[0.688, 0.875]	[0.778, 1.000]	[0.894, 0.941]	[0.869, 0.922]	[0.444, 0.833]	[0.818, 1.000]
roc_auc	[0.865, 0.947]	[0.727, 0.894]	[0.10153, 0.17779]	[0.643, 0.882]	[0.455, 0.788]	[0.3141, 0.5344]	[0.547, 0.815]	[0.522, 0.800]	[0.700, 0.875]	[0.765, 1.000]	[0.862, 0.946]	[0.856, 0.939]	[0.500, 0.833]	[0.818, 1.000]
