	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.729 ± 0.071229	0.712 ± 0.043541	0.20846 ± 0.022152	0.669 ± 0.048063	0.423 ± 0.087081	0.6654 ± 0.067977	0.446 ± 0.104605	0.434 ± 0.095065	0.724 ± 0.034059	0.723 ± 0.081517	0.716 ± 0.078411	0.743 ± 0.039621	0.628 ± 0.058853	0.795 ± 0.077997
precision_recall_auc	0.720 ± 0.058045	0.612 ± 0.042726	0.21353 ± 0.018543	0.443 ± 0.113086	0.224 ± 0.085452	0.6806 ± 0.065352	0.366 ± 0.115687	0.281 ± 0.079262	0.623 ± 0.033963	0.743 ± 0.113447	0.707 ± 0.064899	0.735 ± 0.044029	0.333 ± 0.120014	0.891 ± 0.068434
roc_auc	0.718 ± 0.059147	0.637 ± 0.052847	0.21297 ± 0.017578	0.507 ± 0.115128	0.274 ± 0.105694	0.6909 ± 0.072145	0.366 ± 0.103879	0.315 ± 0.103254	0.644 ± 0.042083	0.721 ± 0.078737	0.704 ± 0.065697	0.736 ± 0.040650	0.406 ± 0.133667	0.868 ± 0.072506
