	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.894, 0.944]	[0.788, 0.889]	[0.08807, 0.12942]	[0.750, 0.875]	[0.576, 0.778]	[0.2941, 0.4037]	[0.626, 0.846]	[0.601, 0.811]	[0.769, 0.846]	[0.857, 1.000]	[0.892, 0.943]	[0.846, 0.927]	[0.667, 0.778]	[0.909, 1.000]
precision_recall_auc	[0.899, 0.952]	[0.672, 0.806]	[0.08699, 0.13311]	[0.538, 0.759]	[0.343, 0.611]	[0.2897, 0.4223]	[0.531, 0.759]	[0.427, 0.681]	[0.656, 0.759]	[0.875, 1.000]	[0.897, 0.951]	[0.854, 0.942]	[0.389, 0.611]	[0.955, 1.000]
roc_auc	[0.903, 0.944]	[0.639, 0.833]	[0.08921, 0.13778]	[0.435, 0.800]	[0.278, 0.667]	[0.2943, 0.4334]	[0.531, 0.786]	[0.418, 0.724]	[0.629, 0.786]	[0.875, 1.000]	[0.900, 0.942]	[0.861, 0.944]	[0.278, 0.667]	[0.955, 1.000]
