	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.871, 0.934]	[0.811, 0.871]	[0.10173, 0.14609]	[0.774, 0.857]	[0.621, 0.742]	[0.3305, 0.4719]	[0.650, 0.773]	[0.646, 0.753]	[0.778, 0.870]	[0.824, 0.933]	[0.868, 0.933]	[0.859, 0.924]	[0.667, 0.833]	[0.864, 0.955]
precision_recall_auc	[0.900, 0.948]	[0.672, 0.838]	[0.09689, 0.12834]	[0.538, 0.813]	[0.343, 0.677]	[0.3099, 0.4272]	[0.531, 0.786]	[0.427, 0.724]	[0.656, 0.808]	[0.875, 1.000]	[0.897, 0.947]	[0.889, 0.934]	[0.389, 0.722]	[0.955, 1.000]
roc_auc	[0.899, 0.943]	[0.667, 0.811]	[0.10560, 0.12008]	[0.500, 0.774]	[0.333, 0.621]	[0.3344, 0.4033]	[0.531, 0.733]	[0.427, 0.660]	[0.647, 0.778]	[0.857, 1.000]	[0.896, 0.942]	[0.889, 0.942]	[0.333, 0.667]	[0.909, 1.000]
