	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.868, 0.939]	[0.760, 0.889]	[0.08859, 0.14601]	[0.710, 0.875]	[0.520, 0.778]	[0.3014, 0.4630]	[0.587, 0.846]	[0.553, 0.811]	[0.741, 0.846]	[0.846, 1.000]	[0.865, 0.938]	[0.841, 0.914]	[0.611, 0.778]	[0.909, 1.000]
precision_recall_auc	[0.903, 0.952]	[0.694, 0.778]	[0.08725, 0.12062]	[0.560, 0.714]	[0.389, 0.556]	[0.2916, 0.3788]	[0.633, 0.733]	[0.509, 0.638]	[0.667, 0.733]	[0.909, 1.000]	[0.902, 0.951]	[0.854, 0.939]	[0.389, 0.556]	[0.955, 1.000]
roc_auc	[0.916, 0.952]	[0.639, 0.833]	[0.08898, 0.10457]	[0.435, 0.800]	[0.278, 0.667]	[0.2951, 0.3420]	[0.629, 0.786]	[0.418, 0.724]	[0.629, 0.786]	[0.909, 1.000]	[0.915, 0.951]	[0.881, 0.949]	[0.278, 0.667]	[0.955, 1.000]
