	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.890 ± 0.077561	0.850 ± 0.036945	0.11927 ± 0.019080	0.833 ± 0.040231	0.700 ± 0.073890	0.4201 ± 0.084448	0.721 ± 0.087130	0.710 ± 0.079378	0.847 ± 0.029842	0.874 ± 0.076459	0.883 ± 0.089150	0.886 ± 0.037622	0.800 ± 0.046849	0.900 ± 0.067079
precision_recall_auc	0.907 ± 0.021514	0.832 ± 0.059057	0.12477 ± 0.020511	0.806 ± 0.074844	0.664 ± 0.118114	0.4256 ± 0.062784	0.702 ± 0.108249	0.682 ± 0.111855	0.822 ± 0.064919	0.880 ± 0.070523	0.905 ± 0.022176	0.882 ± 0.024708	0.750 ± 0.108772	0.914 ± 0.054419
roc_auc	0.909 ± 0.032242	0.841 ± 0.054726	0.12244 ± 0.025785	0.819 ± 0.068426	0.682 ± 0.109452	0.4196 ± 0.080992	0.708 ± 0.101884	0.695 ± 0.104693	0.836 ± 0.056998	0.872 ± 0.064725	0.907 ± 0.033253	0.881 ± 0.034620	0.778 ± 0.094426	0.905 ± 0.050023
