	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.925 ± 0.008423	0.839 ± 0.023442	0.11027 ± 0.009268	0.819 ± 0.027565	0.678 ± 0.046885	0.3521 ± 0.024040	0.698 ± 0.047944	0.688 ± 0.046957	0.832 ± 0.023667	0.865 ± 0.034377	0.923 ± 0.008711	0.914 ± 0.011293	0.778 ± 0.037037	0.900 ± 0.028748
precision_recall_auc	0.915 ± 0.014406	0.755 ± 0.085846	0.11308 ± 0.008440	0.671 ± 0.140547	0.511 ± 0.171692	0.3627 ± 0.024172	0.675 ± 0.119540	0.584 ± 0.147263	0.725 ± 0.075811	0.950 ± 0.067057	0.913 ± 0.014961	0.904 ± 0.013065	0.533 ± 0.161865	0.977 ± 0.032141
roc_auc	0.915 ± 0.019857	0.784 ± 0.073392	0.11477 ± 0.010659	0.724 ± 0.105423	0.567 ± 0.146785	0.3615 ± 0.030412	0.694 ± 0.117426	0.626 ± 0.132142	0.750 ± 0.067385	0.944 ± 0.062878	0.913 ± 0.020515	0.908 ± 0.020279	0.594 ± 0.128434	0.973 ± 0.031782
