	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.934 ± 0.010594	0.855 ± 0.037817	0.10098 ± 0.014830	0.835 ± 0.043608	0.710 ± 0.075634	0.3249 ± 0.033020	0.763 ± 0.096958	0.736 ± 0.085681	0.826 ± 0.022830	0.936 ± 0.078008	0.932 ± 0.010832	0.919 ± 0.014601	0.756 ± 0.028689	0.955 ± 0.056692
precision_recall_auc	0.921 ± 0.014659	0.771 ± 0.077176	0.11007 ± 0.012670	0.695 ± 0.133935	0.542 ± 0.154351	0.3508 ± 0.032557	0.712 ± 0.086700	0.618 ± 0.123883	0.736 ± 0.067400	0.976 ± 0.053689	0.919 ± 0.015019	0.904 ± 0.021008	0.556 ± 0.154937	0.986 ± 0.030679
roc_auc	0.915 ± 0.017806	0.783 ± 0.064122	0.11524 ± 0.015267	0.724 ± 0.094168	0.566 ± 0.128244	0.3598 ± 0.039397	0.702 ± 0.102677	0.629 ± 0.114777	0.747 ± 0.058053	0.954 ± 0.061008	0.913 ± 0.018236	0.903 ± 0.026277	0.589 ± 0.114755	0.977 ± 0.032141
