	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.941 ± 0.007978	0.867 ± 0.026265	0.10854 ± 0.007146	0.849 ± 0.030963	0.733 ± 0.052530	0.3854 ± 0.027858	0.774 ± 0.059412	0.753 ± 0.054679	0.843 ± 0.024632	0.931 ± 0.051106	0.939 ± 0.008224	0.923 ± 0.009301	0.783 ± 0.040992	0.950 ± 0.039800
precision_recall_auc	0.936 ± 0.023174	0.872 ± 0.024419	0.10779 ± 0.010806	0.856 ± 0.027551	0.743 ± 0.048839	0.3735 ± 0.025510	0.784 ± 0.064411	0.763 ± 0.055931	0.847 ± 0.016127	0.937 ± 0.056437	0.934 ± 0.024127	0.925 ± 0.018965	0.789 ± 0.023424	0.955 ± 0.042855
roc_auc	0.924 ± 0.033675	0.856 ± 0.023066	0.11150 ± 0.012333	0.839 ± 0.025565	0.713 ± 0.046132	0.3775 ± 0.028467	0.736 ± 0.056660	0.724 ± 0.050927	0.845 ± 0.017641	0.891 ± 0.049544	0.922 ± 0.035288	0.921 ± 0.021096	0.794 ± 0.026836	0.918 ± 0.041770
