	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.732 ± 0.059908	0.672 ± 0.047340	0.21590 ± 0.025453	0.592 ± 0.088879	0.344 ± 0.094680	0.6460 ± 0.075128	0.388 ± 0.076283	0.365 ± 0.086036	0.680 ± 0.044466	0.707 ± 0.038972	0.726 ± 0.061758	0.655 ± 0.072978	0.517 ± 0.114306	0.827 ± 0.035855
precision_recall_auc	0.746 ± 0.042561	0.683 ± 0.036753	0.21309 ± 0.015818	0.603 ± 0.061760	0.366 ± 0.073506	0.6574 ± 0.079663	0.424 ± 0.066163	0.394 ± 0.069201	0.683 ± 0.032885	0.742 ± 0.041257	0.739 ± 0.044147	0.688 ± 0.049930	0.511 ± 0.077690	0.855 ± 0.028748
roc_auc	0.743 ± 0.020581	0.685 ± 0.032269	0.21945 ± 0.018492	0.613 ± 0.055137	0.370 ± 0.064538	0.6912 ± 0.124550	0.416 ± 0.055787	0.392 ± 0.059854	0.688 ± 0.031275	0.727 ± 0.033653	0.736 ± 0.022436	0.684 ± 0.027572	0.533 ± 0.074994	0.836 ± 0.031782
