	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.929 ± 0.013855	0.860 ± 0.025141	0.09663 ± 0.009465	0.839 ± 0.031675	0.721 ± 0.050283	0.3228 ± 0.021619	0.794 ± 0.056999	0.757 ± 0.052522	0.822 ± 0.021716	0.973 ± 0.046154	0.927 ± 0.014109	0.905 ± 0.020995	0.739 ± 0.037497	0.982 ± 0.031782
precision_recall_auc	0.934 ± 0.017248	0.744 ± 0.055246	0.10024 ± 0.012847	0.650 ± 0.101984	0.489 ± 0.110492	0.3201 ± 0.031896	0.708 ± 0.044926	0.586 ± 0.086005	0.708 ± 0.044926	1.000 ± 0.000000	0.933 ± 0.017597	0.921 ± 0.025950	0.489 ± 0.110492	1.000 ± 0.000000
roc_auc	0.936 ± 0.017023	0.753 ± 0.051470	0.09801 ± 0.014645	0.666 ± 0.092763	0.506 ± 0.102940	0.3160 ± 0.037564	0.714 ± 0.042687	0.599 ± 0.079833	0.714 ± 0.042687	1.000 ± 0.000000	0.935 ± 0.017298	0.919 ± 0.028232	0.506 ± 0.102940	1.000 ± 0.000000
