	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.772, 0.913]	[0.747, 0.876]	[0.14297, 0.18522]	[0.722, 0.865]	[0.495, 0.753]	[0.4563, 0.6171]	[0.495, 0.747]	[0.495, 0.750]	[0.773, 0.905]	[0.700, 0.842]	[0.760, 0.911]	[0.813, 0.889]	[0.722, 0.889]	[0.727, 0.864]
precision_recall_auc	[0.770, 0.931]	[0.747, 0.894]	[0.10893, 0.19252]	[0.722, 0.882]	[0.495, 0.788]	[0.3990, 0.8708]	[0.495, 0.812]	[0.495, 0.800]	[0.773, 0.875]	[0.722, 0.938]	[0.759, 0.930]	[0.783, 0.909]	[0.722, 0.833]	[0.773, 0.955]
roc_auc	[0.735, 0.932]	[0.753, 0.871]	[0.12208, 0.19609]	[0.737, 0.857]	[0.505, 0.742]	[0.4560, 0.8019]	[0.500, 0.752]	[0.503, 0.747]	[0.783, 0.870]	[0.700, 0.882]	[0.719, 0.931]	[0.770, 0.907]	[0.722, 0.833]	[0.727, 0.909]
