	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.727, 0.868]	[0.692, 0.848]	[0.15204, 0.20199]	[0.647, 0.833]	[0.384, 0.697]	[0.5314, 0.7534]	[0.396, 0.697]	[0.390, 0.697]	[0.708, 0.889]	[0.667, 0.833]	[0.697, 0.873]	[0.765, 0.871]	[0.611, 0.889]	[0.682, 0.864]
precision_recall_auc	[0.666, 0.922]	[0.720, 0.876]	[0.14932, 0.22296]	[0.686, 0.865]	[0.439, 0.753]	[0.5347, 0.8350]	[0.445, 0.747]	[0.442, 0.750]	[0.739, 0.905]	[0.700, 0.842]	[0.634, 0.920]	[0.740, 0.904]	[0.667, 0.889]	[0.727, 0.864]
roc_auc	[0.741, 0.918]	[0.697, 0.854]	[0.15174, 0.20453]	[0.667, 0.842]	[0.394, 0.707]	[0.5250, 0.7370]	[0.394, 0.700]	[0.394, 0.704]	[0.727, 0.900]	[0.667, 0.833]	[0.706, 0.916]	[0.773, 0.899]	[0.611, 0.889]	[0.727, 0.864]
